,Unnamed: 0,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_id,user_lang,user_location,user_name,user_statuses_count,first_name,last_name,gender,age,gen_prob_BabyBoom,gen_prob_GenX,gen_prob_GenZ,gen_Greatest_prob,gen_prob_Mill,gen_prob_PostGenZ,gen_prob_Silent,gen_prob_Other,years_user_exist,is_mobile_apple,is_mobile_android
0,0,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",928936220360503296,Sun Aug 16 16:29:54 +0000 2015,"communications & medical field. TrumpMAGA Conservative,Christian, Pro-Israel. Will block those who do not respect our Country & President. No porn.",59680,4944,5401,ftvoc,en,Sedona AZ,RedRockCountryAZ🇺🇸,94402,RedRockCountryAZ,RedRockCountryAZ,unknown,,,,,,,,,,2,True,False
1,1,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928936220360503296,Sat Jan 09 05:16:58 +0000 2016,Teenage Republicans ages 13-19 who support the values and ideals of the Republican Party! Support us by following and retweeting! Retweets are not endorsements.,785,91,47,FlaglerTARs,en,"Flagler Beach, FL",Flagler County TARS,510,Flagler,TARS,unknown,,,,,,,,,,1,True,False
3,3,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928936220360503296,Mon Sep 05 18:20:35 +0000 2011,"PROUD AMERICAN 🇺🇸 | Hard working NYer | Pro Trump Twitter | https://t.co/TeN7rrQ19Y |
#NeverForget
#MAGA
#AmericaFirst 
Peace Love America 🇺🇸",44767,2149,1548,LisaMcGov,en,"New York, USA",🇺🇸 Lisa McMAGA 🍀,12737,noname,noname,unknown,,,,,,,,,,6,False,True
4,4,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",928936220360503296,Sat Sep 23 02:28:51 +0000 2017,Unpacking everyday issues that improve and/or impact our lives with suggestions for a positive outcome.,1237,150,416,DrDLLewis,en,"Chicago, IL",DrDL LewisPhD,1530,DrDL,LewisPhD,unknown,,,,,,,,,,0,False,False
5,5,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",928936220360503296,Thu Jul 27 00:06:48 +0000 2017,,15602,813,740,locknloaderr,en,America first 🇺🇸❤️🌹🙏,Locknload,15264,Locknload,Locknload,unknown,,,,,,,,,,0,True,False
6,6,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",928936220360503296,Fri Jun 09 03:49:39 +0000 2017,"Southern woman, born on the 4th of July. Potus💯 When in doubt sit back and watch as he moves the pawns on the chessboard, genius. blocked by Jim Acosta😁",36911,2497,3797,Cynthia44357762,en,Texas,GMC 06,17525,GMC,noname,unknown,,,,,,,,,,0,True,False
7,7,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",928936220360503296,Mon Oct 27 15:26:57 +0000 2008,God First! HE is TOO IMPORTANT to ignore. JESUS THE CHRIST is my Lord & Savior. I stand with Jesus & Israel. Jeremiah 31:35-37. John 16:33 John 13:34-35✝️✡️,1717,2718,1361,francissmythe,en,,Francis Smythe,56381,Francis,Smythe,unknown,,,,,,,,,,9,True,False
8,8,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",928936220360503296,Tue Jul 09 13:20:36 +0000 2013,"Christian, conservative, daughter of WW2 Purple Heart hero. PROUD AMERICAN!",43314,427,51,KKeyster,en,,Kathy Proud American,47181,Kathy,American,female,59.0,0.7560591590381339,0.1698830099553847,0.01620580723391446,0.00011862937927604447,0.029157307449425088,0.0025543883285804583,0.026021413205282732,2.854100025206918e-07,4,True,False
9,9,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928936220360503296,Fri May 21 22:34:18 +0000 2010,,4399,17,6,bluejngrl,en,,DeplorableBroad,1499,DeplorableBroad,DeplorableBroad,unknown,,,,,,,,,,7,True,False
10,10,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928936220360503296,Thu Oct 03 04:07:32 +0000 2013,100% Liberty & Responsibility. #ConstitutionalConservative #EconomicNationalist #AmericaFirst #Cubans4Trump #Miami #MakeAmericaGreatAgain 🇺🇸,17965,1707,441,JoshMiamiCuban,en,"Miami, FL",JoshMiamiFLCuban🇺🇸,25678,JoshMiamiFLCuban,JoshMiamiFLCuban,unknown,,,,,,,,,,4,True,False
