,Unnamed: 0,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_id,user_lang,user_location,user_name,user_statuses_count,first_name,last_name,gender,age,gen_prob_BabyBoom,gen_prob_GenX,gen_prob_GenZ,gen_Greatest_prob,gen_prob_Mill,gen_prob_PostGenZ,gen_prob_Silent,gen_prob_Other,years_user_exist,is_mobile_apple,is_mobile_android
0,0,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",923312613584289792,Tue Dec 08 17:00:24 +0000 2015,,1540,13,13,MOUNTINTHATRIDE,en,,aron johnsdon,1262,aron,johnsdon,unknown,,,,,,,,,,2,False,True
1,1,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923312613584289792,Thu Oct 19 23:43:48 +0000 2017,Grateful American  believes the best is yet to be loves nature and animals. If you like what I have to say please retweet it is the way to save our great nation,57,278,445,Terpsicore333,en,,Terpsicore,2898,Terpsicore,Terpsicore,unknown,,,,,,,,,,0,True,False
2,2,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",923312613584289792,Tue Jun 16 14:57:21 +0000 2009,"I will work, I will save, I will sacrifice, I will endure, I will fight cheerfully and do my utmost as if the whole issue of the struggle depended on me alone!",17902,277,104,USCG_Vet,en,"Georgia, USA",USCG Vet,19266,USCG,Vet,unknown,,,,,,,,,,8,False,False
3,3,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923312613584289792,Sat Jun 18 06:23:51 +0000 2016,#God #Bible #Christian #Trump #Conservative #Politics #MAGA #Eschatology #BanIslam #NoSharia #Americafirst #Infantryvet #liberalism is a mental disorder,28233,3629,2995,BigThom61,en,"New York, USA",Thomas,27144,Thomas,Thomas,male,63.0,0.4021781672260964,0.20596652358128492,0.10326037578315218,0.008138749670595117,0.1593271319582811,0.022245251312243947,0.0988480834788318,3.571698951454483e-05,1,True,False
4,4,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923312613584289792,Tue Aug 16 23:20:52 +0000 2011,Snap/IG @dusty937 @ravens @cavs @osufootball @saints @steelers @patriots @jaguars @rams @49ers @raiders been hearing rumors i should be at least bilingual?,23414,484,935,dusty937,en,OH MD AL TN as of now.,Dusty Howard,8708,Dusty,Howard,unknown,,,,,,,,,,6,True,False
5,5,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",923312613584289792,Thu Sep 18 22:30:44 +0000 2014,We the people of the Eaton County Republican Party support  the advancement of American  conservative  values and the Constitutional guarantees of liberty.,11988,345,499,ERepublicans,en,Eaton  County,Eaton County GOP,17155,Eaton,GOP,male,10.0,,0.14845272287563188,0.7004432308565698,0.008767352160616622,0.07065900424196694,0.07167768986521492,,,3,False,True
6,6,,0,,en,,"<a href=""http://q-continuum.net/chicken_nugget"" rel=""nofollow"">Chicken Nugget</a>",923312613584289792,Thu Oct 29 20:48:03 +0000 2009,#Trump #MAGA #Patriot #TrumpTrain #trumpnews #Deplorable,15513,529,2295,freemynx,en,orlando florida,Trumpnews,49472,Trumpnews,Trumpnews,unknown,,,,,,,,,,8,False,False
7,7,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",923312613584289792,Mon Sep 29 21:48:51 +0000 2014,"🇺🇸TRUMP SUPPORTER!🇺🇸 Writer. Children's stories. Novel in progress. Politically Independent! All about family, country, culture identity in USA and Europe",40818,4581,4785,katherine2283,en,USA,Kathrine,45285,Kathrine,Kathrine,female,25.0,0.2745471466691457,0.22650426333391965,0.13949597340493297,0.014601356174726177,0.27646115497319884,0.014070444837677712,0.05415237343507603,0.00016728717132286075,3,True,False
8,8,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",923312613584289792,Tue Jul 28 12:44:21 +0000 2009,🐸 #Christian #CombatVet #1A @realDonaldTrump @POTUS #MAGA #USA @museumofBible #DrainTheSwamp STOP FUNDING #MSM #HOLLYWOOD 🚨Research #UraniumOne🚨 🚂🇺🇸,75767,13878,14364,Steve4Trump,en,TrumpTrain USA,💥🇺🇸Steve🇺🇸💥,112364,Steve,Steve,male,58.0,0.5975260490346579,0.20273554537708816,0.04543755870112198,0.004763006184739337,0.0798199197762786,0.007758064431573257,0.0619274849741375,3.237152040336255e-05,8,False,True
9,9,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923312613584289792,Tue Nov 18 19:18:38 +0000 2008,Christian Conservative. NRA member. Pro-Life. #MAGA #BuildThewall #EndRefugees,130380,8676,7745,jtblogs,en,United States,jtblogs,411413,jtblogs,jtblogs,unknown,,,,,,,,,,9,True,False
