,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_id,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926460439000698880,Fri Nov 10 23:05:34 +0000 2017,45Th President of the United States of America 🇺🇸,9,6,284,Donaldj67520284,en,Washington DC,Donald j Trump,81
1,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926460439000698880,Thu Sep 29 22:05:08 +0000 2016,@realDonaldTrump #FollowerOfJesus  #IStandWithTrump #AmericaFirst #MAGA #GodBlessTrump #infowars  #MAGA3X #TRUMP #NRA #2A 🇺🇸👌I instablock the enemy SorosBots.,32666,3901,4232,KriensL,en,,PatrioticTrumpVoter,38110
2,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926460439000698880,Tue Nov 22 07:46:42 +0000 2016,"Hard-working American that loves life, liberty, and justice for all. Use Twitter to get my daily laughs from the left.  Supports President Trump 100%.MAGA!!",32921,2947,3226,james_shireman,en,"South Carolina, USA",JAMES R SHIREMAN🇺🇸,14838
3,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926460439000698880,Fri Nov 18 13:47:30 +0000 2016,#Election2016 was the best day of my life when I realized HRC did not win and TRUMP would work hard to fight for us. Love 2nd ammendment Follow the constitution,23995,4017,4993,Oma8612,en,,Oma,96262
4,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926460439000698880,Thu Jan 12 14:07:31 +0000 2017,I'm convinced that liberalism is a mental disorder. No one can intentionally be that stupid. Liberal=Blocked. Oil field tra$h makin that oil field ca$h #MAGA,19723,5121,5391,Dplrabl_Infidel,en,The Oil Patch,Damage Incorporated,31214
5,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926460439000698880,Tue Apr 10 23:34:46 +0000 2012,"Being me is a full-time job and I've never missed a day of work! #TrumpsArmy No Lists, Please!",74836,4989,5238,D_Dextra,en,,D.Dextra,84984
6,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926460439000698880,Fri Dec 04 04:25:11 +0000 2015,All patriots welcome. No losers. No lists. I can NOT promise to follow back. Thank God for our US Marines. #SemperFi,100378,6249,6873,ChiefFabulous,en,,Angel,189481
7,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926460439000698880,Fri Jun 17 20:51:23 +0000 2016,,479,18,21,MatBrennon,en,,Mat Brennon,3354
8,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926460439000698880,Tue Nov 22 19:47:14 +0000 2016,Make America great again love my president,38772,1173,861,RosemarySherbo1,en,,Rosemary Sherbondy,51834
9,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926460439000698880,Tue Jul 25 17:04:20 +0000 2017,,118,15,64,SusanWi17525016,en,,Susan Wilder,554
10,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",926460439000698880,Fri Nov 10 13:17:25 +0000 2017,,77,4,0,Floydkkendrick2,en,,Floyd k kendrick,77
11,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926460439000698880,Mon Jul 17 22:47:13 +0000 2017,,0,1,0,RfmtFUFZ5qJwVvB,ja,,Елена Руднева,471
12,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926460439000698880,Fri Nov 10 09:44:01 +0000 2017,,329,6,1,jasmin07789,en,,Jasmine,323
13,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926460439000698880,Mon May 01 02:36:26 +0000 2017,"Hello,i m tuhin .i am student  & studying sunamgonj govt collage & love my family mothers ,brothers,sister,love my country Bangladesh,i love all twitter friends",8699,616,4798,Tuhin73281202,en,"Sunamgonj,Dhaka, Bangladesh",Tuhin,7136
14,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926460439000698880,Tue Oct 23 00:33:36 +0000 2012,"American Independent Party/PRO-ISRAEL 🚨#NOLISTS🚨Use my invite code, 0i9z44, and get a free flight credit up to $20. https://t.co/YAtBm8Mc7I",12223,3863,3711,REALMATHEW,en,CALIFORNIA:REPUBLIC,Mathew,106296
15,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926460439000698880,Thu Sep 21 01:31:57 +0000 2017,,1351,5,43,4BWmMj5AUyfqUz5,zh-cn,,王者之道,1363
16,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926460439000698880,Sun Jul 02 21:53:40 +0000 2017,,1032,10,10,EugeneGSheffie1,en,,Eugene G. Sheffield,554
17,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",926460439000698880,Mon Mar 30 23:52:14 +0000 2015,"You only have one Life, make it worth while to Yourself and anyone in it. Go outside and enjoy Our Beautiful Earth! Independent, #MAGA, #BUILDWALL #AMERICAFIRST",13364,473,688,Stefanopodopol1,en,"Florida, U.S.A.",Stefanopodopolus pep,3760
