,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_id,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",923212567232774145,Mon May 18 15:49:20 +0000 2009,"Husband, Father, Prolife, Patriot, Christian, US Army Retired",16318,591,644,gsamu53,en,,Sam the Man,3689
1,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923212567232774145,Thu Aug 02 07:44:40 +0000 2012,"I'm a Pro photographer & tech guy,my portfolio https://t.co/haNVQdyoW6 married to my beautiful wife Jodi,I'm on https://t.co/rUnAMM6MbK",46580,4248,4735,Luke4Tech,en,"Toronto,Canada",Luke (🐼wasMurdered),111324
2,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",923212567232774145,Wed Mar 25 20:14:12 +0000 2009,"Care About My Country, Conservative, Anti PC Left Thought Police, Hard Working Businessman, Animal Lover, Father, Openly Heterosexual, Climate Denier.",1021,81295,2008,marlowstephens,en,"Darlinghurst, Sydney, NSW",Marlow Stephens,28860
3,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923212567232774145,Tue Dec 06 11:58:54 +0000 2011,,40313,4275,3088,Welsh58,en,,DesireTheRight,136775
4,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923212567232774145,Tue Nov 16 03:46:08 +0000 2010,"Realtor Licensed in MN - Christian, Alt Holistic Health. R Govt & Health system SO corrupt! #Trump  #MAGA. Don't follow if u don't want political tweets",2519,1478,2007,mhmoore5,en,"Minneapolis, MN",Deplorable Melissa⭐️,6014
5,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",923212567232774145,Tue Dec 08 17:00:24 +0000 2015,,1540,13,13,MOUNTINTHATRIDE,en,,aron johnsdon,1262
6,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",923212567232774145,Tue Jun 16 14:57:21 +0000 2009,"I will work, I will save, I will sacrifice, I will endure, I will fight cheerfully and do my utmost as if the whole issue of the struggle depended on me alone!",17902,277,104,USCG_Vet,en,"Georgia, USA",USCG Vet,19266
7,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",923212567232774145,Tue Feb 28 23:21:58 +0000 2017,#adultswim🚨,8287,180,277,sirnacho2,en,"California, USA🇺🇸",KTA,10073
8,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923212567232774145,Tue Jan 22 03:30:51 +0000 2013,"BERRY COLLEGE 62-64,BBA-ACCOUNTING KENNESAW STATE UNIV.",15389,412,212,4_elyse,en,"Georgia, USA",DJT Believer-Elyse,27173
9,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923212567232774145,Thu Jul 11 12:14:52 +0000 2013,Time to think about All Hollows Eve #HeadlessHorseman #BoogyMan #HauntedHouse #HearsePower 👻🎃👽 🇺🇸#MAGA 🇺🇸 #TrumpPence2020 🇺🇸,3774,56,156,NightmareWay,en,"Sleepy Hollow, NY",HeadlessHorseman,3083
10,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923212567232774145,Mon Sep 05 18:26:46 +0000 2016,God Bless America #NeverForget #HispanicForTrump USA 🇺🇸 Fresno State Bulldogs 🏈 Houston Cougars 🏈                Bitcoin investor Cryptocurrency,4593,1017,1774,2016JWB,en,"Texas, USA",justwinbaby 🇺🇸,9206
