,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_id,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Fri Aug 28 13:05:15 +0000 2015,Carol City Junior High Senior -employed George T Baker pilot jack of all trades mechanic Aviation I'm proud to be a volunteer for Donald Trump  I'm Slave Of God,139855,3703,5002,orlandoandresm4,en,"Hialeah, FL",Orlando Milian Andre,338617
1,,0,,en,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",927852358209622016,Sun Nov 05 02:07:19 +0000 2017,,37,2,2,27_dq,en,,john,38
2,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Thu Oct 27 22:13:32 +0000 2016,,1546,7,90,fuzzypoppy54,en,Texas,My Info  Tom,922
3,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927852358209622016,Fri Nov 10 23:05:34 +0000 2017,45Th President of the United States of America 🇺🇸,9,6,284,Donaldj67520284,en,Washington DC,Donald j Trump,81
4,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Wed Nov 09 10:27:16 +0000 2011,,123,136,0,NaughtyCaller,en,,Bishop Dillwala,33553
5,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Mon Jul 18 02:21:46 +0000 2016,,81,7,61,shadre_muchuwa,en,,Shadre Muchuwa,233
6,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927852358209622016,Sat Oct 07 23:24:55 +0000 2017,,1537,41,615,31_kristhian,es,,kristhian,255
7,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Thu Nov 09 15:15:58 +0000 2017,Your Official Source of @Twitter Retweet,0,62,1001,RetweetTweet__,en,Twitter HQ,Retweet Tweet,284
8,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Sat Mar 07 18:39:18 +0000 2015,"United States Army
•RIP all our fallen soldiers• American Future Soldier 💪Honor @VP @POTUS @realDonaldTrump",24864,1299,3360,smtjh12_hwang,en,"California, USA",Christopher Hwang,3630
9,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927852358209622016,Fri Aug 18 15:51:03 +0000 2017,,2007,16,29,deepali02341,en,,Deepali Sharma,1961
10,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",927852358209622016,Mon Mar 06 20:01:05 +0000 2017,I am the host and founder of the https://t.co/s63Sg9fYVY free podcast service. #MAGA https://t.co/gDv24zux6s,3744,1111,2263,ColoradoInfowar,en,Delta Colorado,Dustin Houghton,4592
11,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927852358209622016,Tue Nov 22 19:47:14 +0000 2016,Make America great again love my president,38772,1173,861,RosemarySherbo1,en,,Rosemary Sherbondy,51834
12,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927852358209622016,Wed Jul 26 21:52:20 +0000 2017,"Mohammed was a fat, gynophobic, schizophrenic dwarf with delusions of Godhood, anyone stupid enough to follow this false prophet needs to read Revelations.",8385,949,1767,shanna_andrus,en-gb,"Farmington Hills, MI",nanarama,4331
13,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927852358209622016,Mon Mar 20 13:10:19 +0000 2017,China JiangSu HongZe,4,41,107,JiMin198612,zh-cn,China,JiMin,3096
14,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",927852358209622016,Tue Oct 11 09:45:55 +0000 2016,,31843,434,463,kaushalkumarya,en,,Kaushal Kumar Yadav,27341
15,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Tue Jul 25 17:04:20 +0000 2017,,118,15,64,SusanWi17525016,en,,Susan Wilder,554
16,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",927852358209622016,Fri Nov 10 13:17:25 +0000 2017,,77,4,0,Floydkkendrick2,en,,Floyd k kendrick,77
17,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Sun Jan 17 20:14:37 +0000 2016,"political analyst, Defender,Manchester United fan since 2000..",3054,400,1669,ahmadbashir9619,en-gb,,Ahmad karaye Jnr:,3020
18,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Sat Sep 06 04:25:22 +0000 2014,Entertainment & Independent Journalist | Photog | CEO | I Report On POTUS Trump 🇺🇸 At WH & Across the United States | #UNFNEWS (UNIVERSAL NEWS FOREVER),3374,2214,3182,KyleMazzaWUNF,en,New York✈️Los Angeles,Kyle Mazza,38233
19,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927852358209622016,Wed Sep 12 11:38:21 +0000 2012,Trump isn't perfect but he's risking everything to help Americans beaten down by self serving elites in politics and media. #maga Jobs!!!,161,1429,1366,Jimbos2002,en,12th and Penn NW Washington DC,jim franklin,41667
20,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927852358209622016,Sun Dec 18 20:49:06 +0000 2016,News News,6869,120,93,VictoriaHirsch5,en,"Boynton Beach, FL",Victoria Hirsch,2180
21,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Mon Jun 26 18:35:47 +0000 2017,"Media illiterate, isolated 30yrs. 100℅ Christian Trumper. Jesus is my only true friend. Join the Trump Train.",32188,2844,4999,JayKay89266490,en,10-15 miles from border of Mex,Jay Kay,55631
22,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927852358209622016,Mon Jul 17 22:47:13 +0000 2017,,0,1,0,RfmtFUFZ5qJwVvB,ja,,Елена Руднева,471
23,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Fri Nov 10 10:21:04 +0000 2017,,20,4,98,iDonaldtrumpusa,en,,Donald J. Trump,42
24,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927852358209622016,Mon May 26 02:42:41 +0000 2014,Follow me if you support #Trump,13638,217,665,Mac_Pharaoh,en,,Deplorable & Proud,14756
25,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",927852358209622016,Thu Sep 15 05:17:33 +0000 2016,,80,80,321,camp_cia,ko,,camp apache cia,8861
26,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927852358209622016,Fri Nov 10 09:44:01 +0000 2017,,329,6,1,jasmin07789,en,,Jasmine,323
27,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Sat Aug 19 18:01:56 +0000 2017,,1067,21,141,Chief_Anuj,en,India,Chief Anuj,338
28,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Sat Nov 03 04:59:28 +0000 2012,#ggmu,2156,628,263,Akram_idris,en,Malaysia,Akرam,23408
29,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Thu Aug 03 04:33:16 +0000 2017,Sport,2404,1019,4794,hlainghtooaung,en,Myanmar,hlainghtooaung,394
30,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",927852358209622016,Tue Nov 04 02:19:38 +0000 2014,"I'm a husband and father in beautiful #Surrey, BC, Canada!",100,775,803,DarrenRCochran,en,"Surrey, British Columbia",Darren Cochran,33187
31,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Sun Mar 13 07:12:14 +0000 2011,#MAGA #WeThePeople #Military #Vets #LockHerUp #Covfefe #AmericaFirst #6GenerationsofTexans #TexasTeacher #BlueLivesMatter #Deplorable #1A #2A #45Trump #Winning,138168,14203,13184,pjbowles,en,"Dallas, Texas",Pj #BoycottNFL 🏈,121174
32,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927852358209622016,Sun Mar 17 14:13:40 +0000 2013,I was busy dreaming about boys 🎵,16526,234,358,Jui_cer,en,Singapore | India,Jui Chougule,13938
33,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927852358209622016,Mon Oct 22 22:24:13 +0000 2012,God does have a role for America to play in this end-time scenario. We Christians are responsible to keep America the Christian based nation it once was. VOTE,54589,7459,6060,EileenTownsend4,en,Texas,Eileen Townsend,119958
34,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927852358209622016,Mon Jan 18 04:42:33 +0000 2016,,0,970,0,EggRetweet,en-gb,"Here, there and everywhere.",EggRetweet,305728
35,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Mon May 01 02:36:26 +0000 2017,"Hello,i m tuhin .i am student  & studying sunamgonj govt collage & love my family mothers ,brothers,sister,love my country Bangladesh,i love all twitter friends",8699,616,4798,Tuhin73281202,en,"Sunamgonj,Dhaka, Bangladesh",Tuhin,7136
36,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Sun Nov 08 05:00:41 +0000 2015,DEPLORABLE  I  AM,17909,81,4,BlacketerRobin,en,"Illinois, USA",DEPLORABLE--Hanlie74,17761
37,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Mon Oct 09 06:01:50 +0000 2017,I like to be funny!,486,27,70,Carlaannrowlan1,en,New Mexico,Carlaannrowlan2,201
38,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927852358209622016,Thu Oct 22 23:52:45 +0000 2015,serendipity,6682,519,1220,saturdaythecat1,en,Orions Belt,Twilight Zone,7003
39,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927852358209622016,Wed Sep 13 12:46:06 +0000 2017,Я не стерва – я просто нетолерантна,99,2,1,ereklenbr2a,zh-cn,,香鸢尾属路西法,197
40,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927852358209622016,Sun Jul 27 01:29:22 +0000 2014,"NURSE, LOVE DOGS. ENJOY READING AND GARDENING. VERY INTERESTED IN THE POLITICAL SCENE AND THE GOVERNMENT. MAGA",64171,2320,1597,lindanye6615,en,,Linda,89175
41,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927852358209622016,Tue Oct 23 01:22:49 +0000 2012,,6274,47,157,killinger_lisa,en,"Georgia, USA",Lisa Killinger,4405
42,,0,,en,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",927852358209622016,Sun Jun 19 08:36:10 +0000 2011,,9324,49,38,infoinquirer,en,,Beatrice Harter,2710
