,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_id,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",927645648685551616,Sun Nov 05 02:07:19 +0000 2017,,37,2,2,27_dq,en,,john,38
1,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927645648685551616,Thu Oct 27 22:13:32 +0000 2016,,1546,7,90,fuzzypoppy54,en,Texas,My Info  Tom,922
2,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927645648685551616,Wed Nov 09 10:27:16 +0000 2011,,123,136,0,NaughtyCaller,en,,Bishop Dillwala,33553
3,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927645648685551616,Fri Nov 10 23:05:34 +0000 2017,45Th President of the United States of America 🇺🇸,9,6,284,Donaldj67520284,en,Washington DC,Donald j Trump,81
4,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927645648685551616,Mon Sep 11 08:32:10 +0000 2017,ZOG is the real racist #JWOKE // 14888 #WhiteLivesMatter,1700,125,1043,Holokek,en,Future Ethnostate,HolokekSurvivor,901
5,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927645648685551616,Sat Feb 04 02:58:50 +0000 2017,,12666,34,16,TrumpingFan,en,,Trumping Fan,1973
6,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927645648685551616,Thu Sep 29 22:05:08 +0000 2016,@realDonaldTrump #FollowerOfJesus  #IStandWithTrump #AmericaFirst #MAGA #GodBlessTrump #infowars  #MAGA3X #TRUMP #NRA #2A 🇺🇸👌I instablock the enemy SorosBots.,32666,3901,4232,KriensL,en,,PatrioticTrumpVoter,38110
7,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927645648685551616,Fri Nov 11 10:52:46 +0000 2016,"I L💗VE. to L💞VE,God,Family,Friends,Country,Animals,nature,write,learn,read,sports, country music,fun,tweeter,dreamer,faith,trust,loyal",2007,862,3481,CelenaMariano2,en,"Massachusetts, USA",Celena Mariano,19189
8,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927645648685551616,Fri Jun 17 20:51:23 +0000 2016,,479,18,21,MatBrennon,en,,Mat Brennon,3354
9,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927645648685551616,Tue May 19 19:03:52 +0000 2009,Born again Christian 😇 A Child of the Lord Jesus Christ 💞 Happily married ⚭ Proud American 🇺🇸 & a 💯% President Trump supporter,1515,43,176,Eva427,en,"Racine, WI.",Evelina Garcia,965
10,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927645648685551616,Wed Mar 05 19:22:43 +0000 2014,"Christian by The Grace of God Portrait & Mural Artist, Single Grandma of 6 great kids! I love #PresidentTrump. I Follow TrumpSupporters  #MAGA !🤗🇺🇸🇺🇸",62071,6717,6700,ArtistdeeDd,en,"Tomball, TX",Deplorable Dee,86592
11,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927645648685551616,Fri Aug 18 15:51:03 +0000 2017,,2007,16,29,deepali02341,en,,Deepali Sharma,1961
12,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",927645648685551616,Mon Mar 06 20:01:05 +0000 2017,I am the host and founder of the https://t.co/s63Sg9fYVY free podcast service. #MAGA https://t.co/gDv24zux6s,3744,1111,2263,ColoradoInfowar,en,Delta Colorado,Dustin Houghton,4592
13,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927645648685551616,Fri Mar 11 18:04:37 +0000 2011,"Lean to the left, Lean to the Right...!!  I love God, America & President Trump!  I'm alway direct, have a sense of humor & am 92% Deplorable!  #MAGA",17769,407,253,glo4itnow,en,San Luis Obispo,CovfefeGlo,6471
14,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",927645648685551616,Tue Apr 25 17:29:44 +0000 2017,Woke in February to #America's dire straits and final chance @ redemption in Donald Trump's election. #1A #2A #MAGA! Followed by @CraigRSawyer,93957,5157,5270,battlefrontgen1,en,"Minnesota, USA",FreedomMN+++,76373
15,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927645648685551616,Fri May 20 05:06:56 +0000 2016,"Law & Technology Scholar                                 
Business Law Graduate ⚖        

#AmericaFirst 🇺🇸",5658,226,253,DeltaHalo007,en,,Brian,4514
16,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927645648685551616,Wed Aug 24 16:03:28 +0000 2016,"Mother of two beautiful young women, grandmother to three beautiful girls, devoted TRUMP SUPPORTER",137740,2880,3711,MariEastman,en, NY,MARI E,132272
17,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927645648685551616,Thu Feb 11 13:21:56 +0000 2016,～闇に降り立ってない宅浪〜/合格と三浪のリャンメン待ち,11024,765,754,akagi_secky,ja,麻雀できません(二浪),せっきー,10761
18,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927645648685551616,Wed Jan 04 00:15:07 +0000 2017,,1918,8,5,mkkammeraad5555,en,,Mark K,953
19,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927645648685551616,Tue Sep 20 03:52:23 +0000 2016,I've seen things that would make a 100 to 120 guys explode and the next day you may find 2 or 3 of them.,22910,297,586,WorldPeaceFor2,en,"Spokane, WA",jerry von buttersmit,14145
20,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927645648685551616,Tue Nov 22 19:47:14 +0000 2016,Make America great again love my president,38772,1173,861,RosemarySherbo1,en,,Rosemary Sherbondy,51834
21,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",927645648685551616,Sat Sep 19 21:57:04 +0000 2015,Proud American | Hardware Engineer | HandsOnDad | Strongly believe in GOD | Motoring enthusiast | BUILD THE WALL #MakeAmericaGreatAgain #DrainTheSwamp,88,308,262,SpikeMaster8,en,United States,Spike Master,14252
22,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927645648685551616,Fri Aug 28 13:05:15 +0000 2015,Carol City Junior High Senior -employed George T Baker pilot jack of all trades mechanic Aviation I'm proud to be a volunteer for Donald Trump  I'm Slave Of God,139855,3703,5002,orlandoandresm4,en,"Hialeah, FL",Orlando Milian Andre,338617
23,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927645648685551616,Fri Oct 12 02:21:45 +0000 2012,"Fiscal Conservative/Constitutionalist Passionate about my Country (U.S.A.), my state (Texas), politics, animal rescue, & college football. ❤my fur babies 🐶🐶🐶",59604,4258,2957,Patriot_Girl_TX,en,Texas,Patriot Girl - TX,457528
24,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927645648685551616,Wed Nov 23 00:33:12 +0000 2011,日本独立,23,317,324,IkukoSAKAMOTO,en,,Ikuko SAKAMOTO,22551
25,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927645648685551616,Thu Jun 29 17:14:08 +0000 2017,Israel advocate and American guardian identifying risks to the Jewish homeland and Jewish people. Israel MediaBias Watchdog veteran since 1970.🇮🇱🇺🇸,29872,4589,4600,americanshomer,en,,David,29742
26,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927645648685551616,Tue Aug 11 15:19:11 +0000 2015,Contents under pressure,4940,332,260,armorist1776,en,,zerØ,30082
27,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",927645648685551616,Sat Aug 23 02:53:16 +0000 2014,An Ex-Muslim atheist. Former Bernie Sanders now Trump supporter. #TRUMP2016 #MakeAmericaGreatAgain,14347,854,2210,Ismail_Jahan1,en,,TRUMP#MAGA 🐸 +++,11366
28,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927645648685551616,Wed Oct 23 11:09:50 +0000 2013,,61445,2349,2817,kjbtazz,en-gb,,Tazzmaniac 🔱🇬🇧,97721
29,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927645648685551616,Mon Mar 20 13:10:19 +0000 2017,China JiangSu HongZe,4,41,107,JiMin198612,zh-cn,China,JiMin,3096
30,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",927645648685551616,Tue Oct 11 09:45:55 +0000 2016,,31843,434,463,kaushalkumarya,en,,Kaushal Kumar Yadav,27341
31,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927645648685551616,Tue Jul 25 17:04:20 +0000 2017,,118,15,64,SusanWi17525016,en,,Susan Wilder,554
32,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",927645648685551616,Fri Nov 10 13:17:25 +0000 2017,,77,4,0,Floydkkendrick2,en,,Floyd k kendrick,77
33,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",927645648685551616,Wed Jan 04 19:32:54 +0000 2017,,9968,658,1346,mimib70,en,,Mimi,7402
34,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927645648685551616,Tue May 23 19:52:40 +0000 2017,LOVE JESUS  GRATEFUL FOR PRESIDENT TRUMP-CONSERVATIVE MARRIED 42 YRS💞BUILD THE WALL- #NODACA  PRAY FOR OUR PRESIDENT,8200,815,1112,nsisherenow2,en,"Texas, USA",Nancy,6725
35,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927645648685551616,Sat Jul 23 18:19:26 +0000 2016,https://t.co/2ogOyBToQx.,20316,1372,1884,AmericanMom007,en,United States,BraveheartForTrump,44642
36,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927645648685551616,Sun Dec 18 20:49:06 +0000 2016,News News,6869,120,93,VictoriaHirsch5,en,"Boynton Beach, FL",Victoria Hirsch,2180
37,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927645648685551616,Mon Jul 17 22:47:13 +0000 2017,,0,1,0,RfmtFUFZ5qJwVvB,ja,,Елена Руднева,471
38,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",927645648685551616,Sat Aug 21 23:09:39 +0000 2010,"WOMAN FOR TRUMP, CCL girl, Dog lover, country girl who works in the city, amateur photographer",46580,643,368,cindyfawn,en,,Cindy Fawn,38286
39,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927645648685551616,Mon Mar 28 19:41:59 +0000 2016,Aggressive Progressive,114682,3404,2985,EvolveQuickly,en,United States,EVOLVEFASTER,103095
40,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927645648685551616,Fri Nov 10 10:21:04 +0000 2017,,20,4,98,iDonaldtrumpusa,en,,Donald J. Trump,42
41,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927645648685551616,Fri Mar 13 10:33:40 +0000 2015,,13426,139,250,DJTSaveAmerica,en,,Raven,5159
42,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",927645648685551616,Thu Sep 15 05:17:33 +0000 2016,,80,80,321,camp_cia,ko,,camp apache cia,8861
43,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927645648685551616,Fri Nov 10 09:44:01 +0000 2017,,329,6,1,jasmin07789,en,,Jasmine,323
