,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_id,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923869147091451904,Mon Jun 02 13:43:51 +0000 2014,I believe in Western Values/Christian Morality and the Rule of Law. Our MSM and our politicians do not. Western Civilization will fall unless we all act. #MAGA,860,2183,2587,pilled_red,en,Australia,RedPilled,18095
1,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",923869147091451904,Tue Dec 08 17:00:24 +0000 2015,,1540,13,13,MOUNTINTHATRIDE,en,,aron johnsdon,1262
2,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923869147091451904,Tue Jan 07 14:05:18 +0000 2014,"Married, Mom of 2. Trump supporter. I ❤️my family and 🇺🇸country. I support our military and first responders. Time to #MAGA",6408,3048,3416,amandas1297,en,"Bentonville, AR",🇺🇸ShortMom🇺🇸,2299
3,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923869147091451904,Tue Nov 08 20:21:31 +0000 2016,,35902,1153,1439,irenenoe52,en,,Irene M,35906
4,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",923869147091451904,Sun Oct 08 02:06:17 +0000 2017,"American Made 🇺🇸🇺🇸🇺🇸
Love God, my country and my guns.
Fully support my President
#MAGA",8851,467,701,Sadie15309597,en,"New York, USA",SarahElizabeth,2760
5,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",923869147091451904,Sun Oct 12 19:19:42 +0000 2014,,324919,24212,26515,9975Ts,en,,Tim Sherman,520359
6,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923869147091451904,Wed May 30 13:21:19 +0000 2012,,11,3,18,Sid_Rulz,en,,Siddharth,6
7,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",923869147091451904,Sun Nov 13 18:20:13 +0000 2016,Center for Inner Development,3049,74,227,HarlanPeterson1,en,"Starbuck, mn",Harlan Peterson,11757
8,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",923869147091451904,Tue Jun 16 14:57:21 +0000 2009,"I will work, I will save, I will sacrifice, I will endure, I will fight cheerfully and do my utmost as if the whole issue of the struggle depended on me alone!",17902,277,104,USCG_Vet,en,"Georgia, USA",USCG Vet,19266
9,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",923869147091451904,Fri Aug 18 19:28:43 +0000 2017,,134,2,7,Samenabarb,es,,Santiagoamenabar,35
