,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_id,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",931469365538672640,Thu Apr 19 16:24:36 +0000 2012,"Trump Supporter, I am a proud son of a WWII VETERAN with 6 uncles who fought in WWII.#LoveJesus,#Freedom, #MAGA!,#TRUMP2017, #AlwaysAmericaFirst,#AllLivesMatter",21490,1302,1360,Byron23431358,en,"Florida, USA",Always America First,22771
1,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",931469365538672640,Sat Oct 28 17:12:07 +0000 2017,Je suis calme simple et sympatique. Mais bon j'aime pas la mauvaise companies.j'aime beaucoup ma mifa et ceux je considere comme ami(e)s,483,15,158,NgawaJules,fr,"Centre, Cameroon",Jules Ngawa,150
2,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",931469365538672640,Thu May 14 22:41:46 +0000 2015,yankees. cowboys. manu. blackhawks.LS.U. mr. reagan. the. doors. the. who. pro isreal. pro N.R.A. the. Beatles. Radiohead star. wars. the. road. warrior.,421829,4544,2039,the626killa,en,"Worcester, MA",nephtali Guzman,254835
3,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",931469365538672640,Sun Mar 13 18:28:20 +0000 2016,"proud vet 11-C  Sua Sponte ,love God, family, this country ,golf, flying and anything in salt air .",36381,1323,1983,chasegolf2069,en,"Georgia, Florida, puerto rico",Chase Wilson,12641
4,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",931469365538672640,Thu Jun 19 00:58:02 +0000 2014,"Texas CPA, Husband, Father, grateful, undeserving, forgiven sinner #ReligiousLiberty  #ChristianPersecution #CCOT #PROLIFESTRONG #DefundPlannedParenthood  #2A",34964,24692,23316,whatley_brady,en,"Texas, USA",Brady Whatley,19730
5,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",931469365538672640,Tue Mar 29 03:34:39 +0000 2011,"Maker of FakeTrix: https://t.co/dj0eud6vJd
CNN/TRUMP INFOWARS Meme ContestWinner-Rightwing-Realist-Liberatrian-MAGA-Trump-,Bacon-MiddleEarth-MotionGraphics",4491,1032,2744,CiKeller,en,anywhere/everywhere,dontDoxmebro,4016
6,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",931469365538672640,Thu Mar 22 22:28:05 +0000 2012,"GLA certified activist, LI trained impassioned conservative to help prevent current course America is on. Long live liberty & the Constitution! Trump 2016-2024",5588,2111,2946,Seascape_Eagle,en,Southeastern PA,Susan Jane 🇺🇸,46358
7,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",931469365538672640,Sat Aug 04 22:14:04 +0000 2012,The official voice of the Kane County GOP,242,2164,4968,kanegop,en,"Kane County, IL",KaneGOP,55937
8,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",931469365538672640,Fri Sep 11 16:11:05 +0000 2009,"Recovered Dem, had my epiphany with Billary, conservatively independent but open-minded, love my faith, family and friends, into reading, guns, and oldies",28870,5515,5970,Debster234,en,United States,Deborah Trumpster,34909
9,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",931469365538672640,Tue Aug 29 19:27:25 +0000 2017,Trump supporter!#MAGA!#pence#flotusLove the First Family!First Responders! Veterans! Blue Lives Matter! 🚓🚑Trump rally was awesome!Term limits🙄,1142,3122,3614,MarianPhipps6,en,"North Carolina, USA",🎄🎅🏻Marian🤶🏻🎄,6868
10,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",931469365538672640,Tue Jul 28 12:44:21 +0000 2009,#Christian🐸 #CombatVet🎖 @realDonaldTrump @POTUS #MAGA🇺🇸 #BuildTheWall🚧 #DrainTheSwamp🦂 #SethRich 🐼 #TheStorm🌩 #RedPill💊 #UraniumOne☢ Matthew 18:6⚠️,81826,14351,15015,Steve4Trump,en,#FollowTheWhiteRabbit,🐇 🇺🇸Steve🇺🇸 ++  +,119244
11,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",931469365538672640,Thu Apr 11 22:48:35 +0000 2013,,12,895,2059,fatimah2008,ar,المملكة العربية السعودية,فاطمة الغانمي,2168
12,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",931469365538672640,Thu Nov 23 12:42:44 +0000 2017,Proverbs 18:21,2,12,3,ejs716,en,,Eric Schug,18
13,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",931469365538672640,Fri May 26 05:56:44 +0000 2017,PtriotsWnt2MAGA&EndrseCndtesWhoSprtTrmpIn50StatsFdBy @Paula_White @KayaJones @GenFlynn @Joy_Villa @MrsScottBaio @WayneDupreeShow @TheHermanCain @AntonioSabatoJr,53938,3678,4995,2018MAGAMidTrmT,en,United States,2018MAGAMidTrmTrump,61388
14,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",931469365538672640,Tue Aug 09 13:48:14 +0000 2011,,250,436,2504,Folydis,en,Abuja Nigeria,Monehin Afolabi,402
15,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",931469365538672640,Sat Nov 18 02:07:04 +0000 2017,I KNOW TRUMP KARATE.,40,13,66,TrumpKarate,en,Earth,Trump Karate,40
