,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_id,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",928083235040579584,Sat May 30 02:37:41 +0000 2009,"JESUS CHRIST IS COMING SOON! If you do not like Jesus Christ Our Lord and Savior , NASCAR,The USA, cats, or horses do not follow me. :) #MAGA",77,1233,2538,dalejrfanforevr,en,Oregon,Linda Collins,89034
1,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",928083235040579584,Thu Nov 26 14:43:18 +0000 2015,"BUH-BYE BAMA! Tired to death of Obama's PC culture. Cornell & Columbia grad, Registered Architect, 32yr vegetarian, & more right-wing than GOP (not hard to do)",8543,411,376,DCNative01,en,Covert ,DC Native,10867
2,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",928083235040579584,Sat Feb 27 23:18:49 +0000 2016,,1449,238,341,Bigwill81479895,en,,Happy4Trump,11047
3,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928083235040579584,Sun Apr 16 13:22:04 +0000 2017,"Love family, pets, and friends. Always looking to make life fun, easier and enjoyable. #MAGA",2025,99,277,MEBITMOJI,en,"Texas, USA",ME,1247
4,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928083235040579584,Sun Mar 14 10:25:14 +0000 2010,"Proud Cons girl! ❤️ Our 🇺🇸Country, My HF, #PresTrump-2020 #JailObamaClinton #NoSanctuaryCities #BuildThatWall, #MightyUSMilitary #GoBlue #SupportIsrael",9447,685,1594,DesertBrat60,en,"Beautiful So Calif, USA",Deplor. Desert🌴Brat,32582
5,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928083235040579584,Tue Oct 08 16:32:36 +0000 2013,,121950,2953,2445,LMiami517,en,,Linda2375,153028
6,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928083235040579584,Sat Jul 01 01:19:48 +0000 2017,,20,3,7,timelordthird,en,,master,44
7,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",928083235040579584,Thu Mar 02 14:58:10 +0000 2017,アナザーエデンやってる人はみんな友達,17376,942,1206,alxgji,ja,,あらら,44107
8,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",928083235040579584,Sun Jan 17 23:44:57 +0000 2010,Proud of our 45th President ~ Donald J Trump & Vice President Mike Pence ~  #MILITARY #22SUICIDESADAY #FORTHE22 #THANKAVET 🇺🇸#BLUELIVES🚔 #FIREFIGHTERS🚒 #MAGA,34854,1538,1522,hummingbird102,en,,Tessa,27509
9,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928083235040579584,Thu Jun 05 22:25:15 +0000 2014,,36593,404,222,BenBreece,en,,Benjamin Breece,27752
