,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_id,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926456409260285952,Sat Apr 12 08:39:41 +0000 2014,40year old male in businesswith a wife and 2 children,91,759,2074,MEsufally,en,colombo,Moiz Esufally,34216
1,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926456409260285952,Fri Nov 10 23:05:34 +0000 2017,45Th President of the United States of America 🇺🇸,9,6,284,Donaldj67520284,en,Washington DC,Donald j Trump,81
2,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926456409260285952,Wed Jun 18 05:08:48 +0000 2014,,781,25,77,Robertsmyuncle,en,everywhere ,Captured Moments,975
3,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926456409260285952,Thu Sep 29 22:05:08 +0000 2016,@realDonaldTrump #FollowerOfJesus  #IStandWithTrump #AmericaFirst #MAGA #GodBlessTrump #infowars  #MAGA3X #TRUMP #NRA #2A 🇺🇸👌I instablock the enemy SorosBots.,32666,3901,4232,KriensL,en,,PatrioticTrumpVoter,38110
4,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926456409260285952,Mon Jul 15 21:56:33 +0000 2013,http://t.co/uMvQKcxvTb,175,123,533,eslusserjr,en,RaChyonder,Ed Slusser,5229
5,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926456409260285952,Mon Apr 24 06:47:06 +0000 2017,"Former Democrat who realized I have no future with losers. Red pilling liberals one libtard at a time.

#MAGA #TrumpTrain #Trump #DrainTheSwamp",10087,1169,2384,OletaGoldblatt,en,"New York, NY",Oleta 4 Trump,8695
6,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926456409260285952,Fri Jun 17 20:51:23 +0000 2016,,479,18,21,MatBrennon,en,,Mat Brennon,3354
7,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926456409260285952,Tue Nov 22 19:47:14 +0000 2016,Make America great again love my president,38772,1173,861,RosemarySherbo1,en,,Rosemary Sherbondy,51834
8,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926456409260285952,Tue Jul 25 17:04:20 +0000 2017,,118,15,64,SusanWi17525016,en,,Susan Wilder,554
9,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",926456409260285952,Fri Nov 10 13:17:25 +0000 2017,,77,4,0,Floydkkendrick2,en,,Floyd k kendrick,77
10,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",926456409260285952,Sat Sep 02 19:34:09 +0000 2017,"Alisha, Cindy, Rochel, Kelly and Lyndsey. Come see us at Big League Haircuts in Land o' Lakes Florida. Follow us on Facebook and snapchat bigleaguelol",28,2,7,BigleagueLOL,en,"Land O' Lakes, FL",Big League Haircuts,9
11,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926456409260285952,Mon Jul 17 22:47:13 +0000 2017,,0,1,0,RfmtFUFZ5qJwVvB,ja,,Елена Руднева,471
12,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926456409260285952,Tue Apr 14 00:30:33 +0000 2009,,4298,55,119,Hans_JF,en,Norway,Hans Jørgen Furfjord,1441
13,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926456409260285952,Mon Mar 28 19:41:59 +0000 2016,Aggressive Progressive,114683,3405,2985,EvolveQuickly,en,United States,EVOLVEFASTER,103095
14,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926456409260285952,Fri Nov 10 09:44:01 +0000 2017,,329,6,1,jasmin07789,en,,Jasmine,323
15,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926456409260285952,Tue Nov 12 20:20:37 +0000 2013,"To learn about God whose Holy name is YHWH & his gift to us YESHUA, Read Exodus 3:13-15 John 14:6 keep Amos 5:8 within you, praise YAH! @YHWHuniversity",29964,2379,1242,Speedcomesfirst,en,John 6:14 ,Speedcomesfirst 🥇,38100
16,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926456409260285952,Sat Jun 11 00:09:28 +0000 2011,"Official Twitter of Wrestler, Mixed Martial Artists, Mentalist, Book Writer, Computer Programmer, Oil & Gas production technician and Louisiana State Arborist.",1674,670,198,RealStevenHardy,en,"Shreveport, La",Steven Hardy,2778
17,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926456409260285952,Wed Sep 16 05:58:26 +0000 2015,,2408,21,24,PetitoJ,en,,John J Petito,3819
